file_id,labels,labels_str,tweet_text,filter_openai
1056169979962306560,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",okay malala na ako pero these two! stop makin' me clutched my pillow and screamed like a retard 😩😍 ,0
1114357998569259008,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Heejin can say dyke ,0
1106870266448302080,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","@thecrunchychew @VicBergerIV @benshapiro Oh yea mate, he is a grade A cunt ",0
1053441620782342144,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","“GIVE A FUCK ABOUT A NIGGA, SHIT ILL LEAVE WHERE MY KEYS?!” 🔥🔥🔥🔥🔥🔥😂😭 #TIMESUP DROPS TOMORROW ",0
1114266926522478593,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This nigga @BigHomieDoug copped some arc stars in real life. I’m in fuckin tears man. ,0
1046407326092152832,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",One of my dad's former QBs is now a Bill Cosby conspiracy theorist ,0
1109852435567312897,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@OneOfAKind_2 DWade just lookin at that nigga roll in front of him like ☠️☠️ ,0
1105536512672784384,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Ian_Garcia210 @Jordan_ThePanda For one) dude just casually calls him “a Faggot” ,0
1061140768147062784,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",When you see the first cunt clapping Siri’s minutes silence ,0
1110310733873668096,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Respect a nigga thats trying. Cause half these niggas aint doing shit ,0
1107735270013710336,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@tobyfoxpriv ok well fuck that nigga ,0
1105145000805974017,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Shutup Bitch Ain No Regular Nigga 🤷🏾‍♂️ ,0
1035956490903769088,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Judge delays 2 motions ahead of Van Dyke trial ,0
1110157277716250624,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@MapsShingie Nigga I need to know..tired of these youngings💀 ,0
1063388752272400385,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",LOOK AT THE CUNT ,0
1113180252816195584,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@E_Charlton My favourite cunt ,0
1107623689460297730,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",HOPPING OUT LIKE JACK INNA BOX NIGGA IM GON SHOOT IF ITS 30’s ALL THAT I GOT” ,0
1113117618679025665,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This nigga said Back 2 Love dropping on the 12th. Dawg... ,0
1108501831003590656,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",They look the exact same ik I’m not the only one 🤦‍♂️ Nigga @WitnessCole over here getting blocks on Lebron 😪 ,0
1115382471779074048,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",spotted ma nigga Robert Fripp in yesterday's concert ,0
1115789149255143425,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@RegalCourtier7 this nigga but ion see it ,0
1115361744556367872,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",I know I’m not the smartest nigga in the world BUT......where tf do the water come from? 🤷🏾‍♂️ ,0
1113882882701848577,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",You can't be serious... RT @EliminastrioV37: YSL Nigga Scream Slatt Everyday 🐍🔫💰 #WaveCheck   ,0
1106575316816982018,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@LeoMooose Lmaoo nigga update I just got transferred to a PTSD expert ,0
1110347544410947584,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","My wife just asked me if Drew “punched Roman in the butt”..like tf? No nigga, he got hit in the balls. Like.. ",0
1113993251198066688,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@I_DIDNT_RQ AWWW SICK NIGGA ,0
1116424032801312770,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",“If I die today I made the set proud nigga” ,0
1113885549817937921,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Thank u again do your homework nigga ,0
1114613757861421056,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",I curved your nigga be grateful 😘 ,0
1034722933464285184,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@FitCityZambia Pumpkin spic- ,0
1109670745192497152,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@WigglesExe SURRENDER ,0
1114634137627840512,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",When @SUICIDEXBOYS follows a lame ass 12% nigga like me ,0
1058373429454426118,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","IRON HORSE BEVERAGE LLC was approved for PARALLEL 49 HILLBILLY NINJA, an ale. More: ",0
1105201630964789250,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Daniel_MJD @prinzzeus @dondaconceicao every nigga coming out now ,0
1051561379713310720,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","On second thought, this is actually bad, it’s an under cut, right? So I won’t be able to de mold it. Im retarded ",0
1109071497354768384,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Is_Near_Is_Here Surrender to the void. ,0
1107318183814414341,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@kweenkitre You obviously think I’m another nigga cause I’m not going out like that ,0
1107997249341149184,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@kanyewest pull up on this nigga u from tha land joe 💯 ,0
1115758532052365312,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Where this nigga at when we need him the most?? ,0
1114364653965053953,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Aye but that nigga enerus feats are stronger than most of the tailed beasts just saying ,0
1106735868176297984,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",wiggity wiggity wigger slam ,0
1108864222576947205,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@JackingUp3s My nigga! 😎 ,0
1106790431185137666,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","Y’all hoes trippin now mane, not my nigga from Corey in the house thug 🤦🏽‍♂️🤦🏽‍♂️ ",0
1035903352226373632,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@infromthetrent Twat ,0
1113142032980209666,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Leslie and Monica are hilarious lol did she just call Monica a twat? #GH ,0
1109117526754148352,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",I love you nigga 😞 ,0
1107677594214899713,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",LANKY ASS NIGGA ,0
1061520801852207105,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Nigga just tryna go to sleep but all this ass keepin me up..... ,0
1109833505381470215,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","“And she know she bad and I got her, nigga....GROCERY BAG”  Dumbass me in 11th grade: ",0
1108546681698689024,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Lmfaooo 😭😭 this nigga is a clown ,0
1024291905474113536,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Hillbilly Football   Fall Camp - Day 2 ,0
1046741784167174144,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Crazy conspiracy theorist! Probably a bunch of kavanaugh fans🤔🤔🤔😥🤔🤔 ,0
1105060435768815617,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@ChrolloTrigger I remember saying you’re in middle school nigga ,0
1108478101774843906,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@CNN Democrats think that by playing the race card it’s going to get them back in the White House. Wrong!! ,0
1108163737658290177,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",dis nigga on the same team as AB 😂😂😂😂😂 ,0
1115990583351422978,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Building Rube Goldberg machines. #LivoniaPride ,0
1107417896739897344,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Capn_CoolChris @BrooksyTooCold NIGGA ⚰️⚰️⚰️ ,0
1062332390692020225,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Donmaga69 @BellatorMMA Was that even English? No wonder why you like that retard because ,0
1113465620568449025,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",And Now the Cunt trying to Cover it up. Yeah Fuck off. ,0
1109353816938426368,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",My nigga @DDezoaR stay coming thru wit da plug 🙌🏽✊🏽 ,0
1109721428583174144,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Fear is no Policy. Surrender is not an option. We ll shut these monkeys ,0
1115749000186093569,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",my nigga @B_not22 got a problem no cap ,0
1115675945854230534,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",#ChooseDay  Goes To My Nigga Ketso 💯🦅 ,0
1115894247092305920,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@MantoNtusi My nigga!👊❤ ,0
1109536179018436608,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Shabbat Shalom Nigga  Whatever the fuck That means ,0
1116527228194521088,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",🎱 nigga I drive all the way to my infinite mall of laughter to throw my lunch away from the casino. Shut Up ,0
1044953407965089792,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Oof I had to make a new twitter because Im retarded don't @ me ,0
1109006961062875136,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Now on @66Raw: Brooklyn Nigga by @mainohuslehard D/L Free Mobile App  Buy it ,0
1108770413998419968,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@veedash_ who's that nigga? YOU ,0
1057229922836590592,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Book the Redneck Rosarian to speak at ur next gardening event!Education is Key! INFO: ,0
1043997669373276161,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Now #PG7 is playing a victim Card.   Hahahaha tey should be accountable. ,0
1113621303729295361,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Steve_THFC @Jack_Doyle82 So what does the twat think of them copying... heres a game of spot the difference ,0
1109165165705080832,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",My skul nigga ,0
1110345510563577863,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Alright so yea that nigga broke up with me and I’m hurt by it..... ,0
1107446382489726976,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Yea da same nigga hating on me still sellin nicks 🖕🏽❌❌❌🖤🇵🇪 ,0
1113830410075680768,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Dammaire Nigga this Upper Marlboro ,0
1108400148038729728,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@balleralert This nigga 🤦🏿‍♂️ ,0
1115606365215416320,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",My nigga: my haircut was $300 today   Me: ,0
1108939181340807168,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@imSauceyy @xKoujas Free my nigga Melvin 🐍💕 ,0
1037414636675624960,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Rogan is a fucking shady twat ,0
1106636599075504128,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",No surrender ,0
1115852304425549826,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",If a was gonna let a  nigga fuck .. ,0
1108072241500180480,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Some days a nigga just ain’t got nun to tweet about ,0
1107669262724927489,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",when i said wang yiren said dyke rights i MEANT it ,0
1107420266282520576,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@ChildishEliyah @Bleach_Bae My nigga said ,0
1043366416899088385,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",MLB wrap: Cardinals keep pace in wild-card race with comeback win over Giants | MLB ,0
1108853007557505029,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Obama has officially given everyone the N-Word Pass.   NIGGA ,0
1113555595590885378,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Happy #BuildTheWall Month Folks! ,0
1054128052169555969,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",They saying my “STFU.. GAHDAMN NIGGA” tweet da best one ,0
1106701648678846464,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",He looks like a right twat! ,0
1110375928239218688,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","ight bitch, it’s ight fuck nigga. ",0
1106842526428782593,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Let this nigga jump again ,0
1114567443433906177,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@bbcdebatenight Obnoxious little twat. ,0
1108828450729672704,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Leanin! Young Rich nigga I’m leanin 😭😭😭 ,0
1109227723635990528,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",You need to get out more you cunt ,0
1107932231287427074,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This picture is fraudulent. Pogba doesn’t sprint like this. My nigga just gallops majestically lmfao!... ,0
1056562383819223040,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",A FUCKING CUNT I FUCKING LOVE YOU YOU FINE LOOKING MAN ,0
1105302022008516608,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",My sister said this nigga looks like the cheese touch from Diary of a wimpy kid. 😂😂😂 ,0
1061772616091009024,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",#howharddidpubertyhit my mom wrong for letting me dress like a dyke ,0
1109514650310402051,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Nigga tried to walk home but got shook and came back ,0
1113041038174674944,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",*At Crime Scene*  *Police : Please Tell Me Whatever You Know  *Le Youtuber Nigga : ,0
1106630292448706560,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",👇#Truth👇 Welfare should be used temporarily👉 only by Americans! #AmericansFirst #KAG2020 @POTUS #BuildTheWall ,0
1061233161735147520,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Lol cava my nigga lol like his was so chilled ,0
1106788015224115200,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@GoudaPrince_ Nigga ain’t just “period”… you belong in Miami w. The rest of em smh ,0
1043032894250184705,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",R32k for a phone. 😪. Is iStore retarded ? ,0
1113613739054575617,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@vvsyongs me if a nigga said he loved me at that age ,0
1050810115769675776,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",The Crucifixion by Anthony Van Dyke ,0
1113153627739185152,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@xandreaJanae @queeenrhaynaa Must have been one intelligent ass handsome ass nigga ,0
1105698844950564865,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","ol big headed, stubborn, goofy ass nigga ",0
1106684174017142786,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Read a Book Nigga ,0
1057392604554321920,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","@Khak4 @jmassgu @toddstarnes @donlemon Suck my balls, you fucking hillbilly. ",0
1105366059224195072,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This nigga must be listening too momo 😣 ,0
1035558525051838464,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Check out our technical drawing of our Rube Goldberg Machines. ,0
1110257183558639616,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@JennyM_x @itsjusdyl @itsjusdyl @JennyM_x  Solo......really nigga 👀🌚 ,0
1116501979554037760,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","I forgot brah name,but I got this nigga to tell them hoes ",0
1114383279547764737,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This nigga @KodakBlack1k on some nut shit. Boy fuck you and ya music 😭🏁. ,0
1064088754770432000,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Featured Anytime Movie: Dick Van Dyke Show - Dick Van Dyke Show: Seaso... Pre-Owned: $20.66 ,0
1105173173715300353,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Oh lord hammercy umma be in the nigga class who don’t like ppl having phones out AT HIS BIG AGE when QR start..... ,0
1108104278122614785,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@EvansUg_ 😂😂😂😂😂Nigga no wonder u kicked so much u were ducking water💦💦💦 🤣🤣🤣🤣 ,0
1108587909840596992,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Aerial view of Wall Street Poster ,0
1106672746539438082,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This nigga bought me a large pack of esspensive toilet paper. ,0
1113908858206998537,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",LoveHasWon Special Message ~ Dissolving The White Trash Programming ,0
1110214217012076545,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",broke nigga but i got a lot of 1’s as a stack 🎃  #BigTeeHee  📸: @KeyOnProduction ,0
1044654325069361152,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Jason Van Dyke Trial: Defense witness testimony continues ,0
1114001807896793089,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@yeoheart @chuuhunnit don’t tell me u eat at nigger johns ,0
1107754709916491777,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@brittthebrattt @topflightwillis Send that nigga to jail... ,0
1056701795580305408,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",When your dogs are boojie ,0
1110071293334847488,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",lost my nigga this street shit start gettin boring ,0
1109631963260993537,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@asticky1still Nigga what 😳😂 ,0
1113184234091544581,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","LEGEND HAS IT...Crown Damn Royalty, Nigga I Must Be. #devkaibeyond2019 ",0
1116857540887945216,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",This nigga get dirtier each time I see him ,0
1041683556790091776,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","And by that I mean, Dick Van Dyke cameo! ",0
1108846476854288386,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Nigga swore to God I was baby sitting though😂 ,0
1114311864140410880,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@DEEZYrebirth Nigga used to look like nick canon ,0
1108860266681372673,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@iarentcreative get fucked cute cunt ,0
1110357527416504320,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Nigga lmao ,0
1110331976354021376,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",this dude my not be my nigga but this friendship so bomb we had to match 🥰🥵 ,0
1058231020145664002,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",BOOM! #BuildTheWall ,0
1041694863358656512,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@MiChiamoLizzie Moon cricket ,0
1115706749959442435,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Arreagapng my nigga ! ,0
1114195503900708864,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Rube Goldberg Challenge!!! Love the thinking and collaboration happening! #fmtlearns #fhsdlearns ,0
1108040880697626624,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","My nigga, who cares? ",0
1107162040962084864,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","Happy birthday to the cunt who stole my Jandals, love you bro 😘 @drew_manzano11 ",0
1106859488689176576,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",The word ‘Islam’ literally means ‘Peace and surrender to the will of Allah the Creator’. #NewZealandTerroristAttack ,0
1114934571404091392,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",lol D. So you were born a cunt too? ,0
1058490651082407937,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",We had some Rube Goldberg fun this week in both first and fourth grade! #edtech #rubegoldberg #IamCPS #CPSandMe ,0
1060910316094140417,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",me: I guess I’ll settle for an ugly nigga that will treat me right  ugly dudes: *approaches me*  me: ,0
1109086531816488960,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","Why the fuck is this kid everywhere.... stop child,  Nigga more annoying than the 7kuma wtf ",0
1106722042206961669,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",She shouldn’t have hit bruh but he ain’t have to punch her like a nigga. That was OD. ik he be beating his gfs up   ,0
1116356259501019137,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Flight23White now go back to rapping my nigga ,0
1107716552667873280,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","“I don’t even chase liquor, why would I chase a nigga?” ",0
1115201868316200961,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",“A heart beating fast to let a nigga know that he’s alive” In commemoration of Nipsey ,0
1114321741109710853,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@juju9725 @Call_Me_Asian_1 @ItsBusey Courtesy of bam nigga big smoke ,0
1115079106821885953,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",what a cunt ,0
1041692365365362688,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",By: ,0
1109838857254645765,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@xskedit whats good with this nigga? ,0
1107804202833768448,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@highsadityy__ LMFAOOOOOO. Do not worry it’s coming  later i gotta talk to the nigga tomorrow ,0
1110377736764342272,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@GoogleMe_Keith My nigga ,0
1113480185284837376,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",I ain’t wanna take the nigga from ya 🥵 it just happened 🤷🏾‍♀️ ,0
1105308091761995777,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",nigga said “If my haircut fire i might eat her ass” lmfaooo 😂😂😂 IM DONE ,0
1056418253952704512,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",soft and cunt ,0
1115085532516823040,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Nigga why is tomorrow MONDAY? ,0
1046258046295527424,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@lesbiansecks Moon cricket ,0
1108036916165988352,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@cutecherrybitch Remember I'm not a hoe ass nigga if you get pregnant and we agreed to fuck raw ,0
1046181127248130049,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@jeffreywbruce @LLinWood @AriFleischer testimony was credible! is the new SJW cry ,0
1052638660837994499,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@iSlapTwiterHoez NIGGA WHAT ,0
1110224265264226304,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","When you're depressed as fuck and some nigga says""stay positive!"" ",0
1105241981075230724,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","@UKDemockery ""Stylish men buy the sun"" eau de twat ",0
1108879143083614208,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Found @derpyythedirt following me around. Nigga is a mad creep. ,0
1105125356976115713,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Vha_Firie A smart nigga ,0
1106931542213963776,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Desmond_Mfd726 Are they allowed to say nigga??? ,0
1105595944043724800,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@iamwilliewill This nigga said what ,0
1105268296050491392,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","@i_preezah @ShawnTomi__ @chemicalbrodar If you sat down to talk, then nigga you the law *in my yo gotti voice* ",0
1113157322732339202,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Listening to Young Nigga (feat. Puff Daddy) by @NipseyHussle on @PandoraMusic ,0
1115655788616454144,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",dyke is tired ,0
1115406748028768256,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Imagine drug dealing in Japan just for this nigga to pull up ,0
1109951527035301888,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",out advertising my cunt for rental #whore #slut ,0
1110019744562905088,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",this nigga said my scalp dirty.. ,0
1105109105189048321,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@De_La_Suede I’m wit the shits nigga ,0
1108552059215847424,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",this nigga said “if i commit Suicide at least i know a real nigga kilt me” .....you know wha.. ,0
1107499017959821312,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@htxngo Nigga they got flamin hot Fritos !? ,0
1115681643845517312,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",When you trying to zoom in on a nigga in a party..... ,0
1114897480905314304,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Scoffer8 Why don't you all dress up as an horse run round and jump over hedges with a skinny twat on your backs 😂😂😂 ,0
1108170712672600065,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",nigga it’s STILL March like wtf is going on ,0
1108306511388917765,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@wemuzim @Nigeyliciousy Nigga what you saying ,0
1116035320158543873,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",They they finna put this nigga on the Fed board ,0
1114205161180868616,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@Ilhan your #SANDCULT has no place on this planet. #bansharia ,0
1117135604242878464,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","Big Osk, Ohio nigga For tha cribb For tha cribb 🐘🐘🐘 ",0
1108794337360572417,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@iamdelkis My nigga ,0
1108487094014566400,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",real street nigga w/ sum good skin 😁. ,0
1052532433957085186,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",VBS defenders expose the intellectual poverty of the race card ,0
1115845811605245957,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Who lil nigga ,0
1114340377035706368,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",Nigga said ”fuck it” ,0
1113829006305050625,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",@CNBC The life of a #russiagate conspiracy theorist whenever one of these articles come out.. ,0
1042523965393195008,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']","“It’s 4 O’clock, get tipping point on ya mad bint! You know I always watch it at this time” #duglife ",0
1114210789152493568,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",I’ll always remain the same NIGGA💯🅿️ 👆🏾☝🏾🤟🏾 ,0
1109654382864273414,"[0, 0, 0]","['NotHate', 'NotHate', 'NotHate']",When you have a nigga boyfriend.......... ,0
